Date,Company_ID,Company_Name,Current_Ratio,Quick_Ratio,Leverage_Ratio,Profit_Margin,Credit_Risk_Score,Liquidity_Ratio,Market_Volatility_Exposure,GDP Growth rate,CPI Inflation index,Policy Repo rate,Unemployment Rate(%),Money Supply (M2)(000'Billion),Stock Market Index(Monthly_Close),Stock Market Index(Monthly_Return),Stock Market Index(Monthly_Volatility),VIX(Monthly_Close),VIX(Monthly_Return),VIX(Monthly_Volatility),10-Year Government Bond Yield,AAA Corporate Bond Yield,Government Bond Yield (%) (10Y benchmark),Corporate Bond Spread,Exchange Rate (USD/INR)(Monthly_Close),Exchange Rate (USD/INR)(Monthly_Return),Exchange Rate (USD/INR)(Monthly_Volatility)
01-03-2018,C32,Cipher Metrics,1.513365731,1.238476748,1.451739875,0.058528566,66.90831453,1.33525425,1.04864764,2.14694,136.5,6,5.6,31.2,10113.7002,-0.036134075,0.009030576,19.96999931,0.006045286,0.1130396,7.61,4.22,3.14,1.08,65.02999878,0.001914292,0.002531818
01-04-2018,C32,Cipher Metrics,1.165522287,1.172947368,0.914296946,0.055891692,61.58069341,1.078277312,1.280235151,1.30975,137.1,6,5.6,32.4,10739.34961,0.061861574,0.00568641,15.93000031,-0.202303412,0.076936738,7.55,4.22,3.14,1.08,66.61000061,0.024108146,0.002974967
01-05-2018,C32,Cipher Metrics,1.352377604,1.188339074,1.364293785,0.080683606,58.21659615,1.183679214,1.128404013,1.30975,137.8,6,5.6,32.6,10736.15039,-0.000297897,0.00642365,15.43000031,-0.031387319,0.083369408,7.85,4.22,3.14,1.08,67.43000031,0.012613423,0.005839715
01-06-2018,C32,Cipher Metrics,1.736591319,1.411763412,1.302957253,0.05564391,60.33775257,1.663692628,0.857448236,1.30975,138.5,6.25,5.6,32.7,10714.2998,-0.002035235,0.006060805,16.09000015,0.042773807,0.089500269,7.94,4.22,3.14,1.08,68.79669952,0.020344301,0.005191209
01-07-2018,C32,Cipher Metrics,1.544882417,1.108191348,1.75868001,0.057601252,57.03020515,1.278513212,1.265337603,1.39663,139.8,6.25,5.6,32.9,11356.5,0.059938606,0.004621228,12.82999992,-0.202610329,0.058512414,7.8,4.22,3.14,1.08,68.68499756,-0.001489728,0.003588178
01-08-2018,C32,Cipher Metrics,1.441530708,1.315951645,1.413520477,0.075177305,64.99323264,1.332214286,1.205874436,1.39663,140.4,6.5,5.6,33,11680.5,0.028529917,0.005445766,12.85999966,0.002338249,0.068776754,7.82,4.22,3.14,1.08,71.40499878,0.039222555,0.00566817
01-09-2018,C32,Cipher Metrics,1.510098859,1.141410598,1.041335509,0.044367537,46.58007921,1.086486182,1.281857407,1.39663,140.2,6.5,5.6,33.1,10930.4502,-0.064213844,0.008332632,12.11999989,-0.057542752,0.053772659,8.02,4.22,3.14,1.08,72.94999695,0.021917835,0.007252078
01-10-2018,C32,Cipher Metrics,1.688671529,1.124331226,1.488733883,0.022422563,62.49314812,1.611964794,1.147525432,1.47276,140.7,6.5,5.6,33.4,10386.59961,-0.049755552,0.014690565,21.22999954,0.751650144,0.130402454,7.92,4.22,3.14,1.08,73.65000153,0.010071564,0.006880391
01-11-2018,C32,Cipher Metrics,1.234692853,1.249679608,1.661328275,0.040201788,69.74830847,1.106963267,1.327971461,1.47276,140.8,6.5,5.6,34.1,10876.75,0.04719065,0.00717913,18.06999969,-0.148845969,0.083575075,7.78,4.22,3.14,1.08,69.91999817,-0.051560618,0.005774971
01-12-2018,C32,Cipher Metrics,1.507343801,1.273719633,1.85824019,0.050477884,59.65427352,1.627554295,1.363763229,1.47276,140.1,6.5,5.6,34,10862.5498,-0.001305555,0.009677464,25.42000008,0.40675155,0.104143066,7.37,4.22,3.14,1.08,69.92250061,0.000525838,0.007011643
01-01-2019,C32,Cipher Metrics,1.233519527,1.290384924,1.23740678,0.062941396,55.58933634,1.377003799,1.076868319,1.04689,139.6,6.5,5.6,34.5,10830.9502,-0.002909042,0.007027681,16.56999969,-0.348151076,0.072720633,7.35,3.06,1.73,1.33,71.12000275,0.017265874,0.005030316
01-02-2019,C32,Cipher Metrics,1.515559703,1.287990703,1.109494006,0.072916027,54.89312934,1.504104318,1.504960014,1.04689,139.9,6.25,5.6,34.9,10792.5,-0.00355003,0.006538687,14.77999973,-0.108026554,0.04484077,7.43,3.06,1.73,1.33,71.19000244,0.001086354,0.003284706
01-03-2019,C32,Cipher Metrics,1.005080916,1.129092844,1.530980836,0.072024536,60.63138463,1.032120424,1.304557865,1.04689,140.4,6.25,5.6,36,11570,0.072040769,0.006477818,13.71000004,-0.072395109,0.070582043,7.41,3.06,1.73,1.33,69.5,-0.023797453,0.00463343
01-04-2019,C32,Cipher Metrics,1.477300185,1.201271457,1.358307609,0.021431565,47.40566146,1.182111738,1.246994358,1.33481,141.2,6,5.6,37.4,11748.15039,0.015397614,0.007018106,13.11999989,-0.043034293,0.042065438,7.42,3.06,1.73,1.33,69.8117981,0.00469076,0.00451966
01-05-2019,C32,Cipher Metrics,1.639744688,1.156518011,0.852498012,0.068123173,55.22665079,1.40286975,1.069010821,1.33481,142,6,5.6,37.1,11922.7998,0.01486612,0.011373302,18.70999908,0.426067016,0.12092134,7.33,3.06,1.73,1.33,69.98000336,0.002618078,0.004489239
01-06-2019,C32,Cipher Metrics,1.293365395,1.306858438,1.388731519,0.040897356,69.12266547,1.221717266,1.355835128,1.33481,142.9,5.75,5.6,37,11788.84961,-0.011234794,0.007680453,15.07999992,-0.194013861,0.037267957,6.97,3.06,1.73,1.33,69.32499695,-0.009289582,0.003436058
01-07-2019,C32,Cipher Metrics,1.242400151,1.437590301,1.219761307,0.080465207,59.25387541,1.199548507,0.922726399,0.64889,144.2,5.75,8.3,37.2,11118,-0.056905435,0.007340196,16.12000084,0.068965578,0.065127888,6.6,3.06,1.73,1.33,69.07749939,-0.003455272,0.003315669
01-08-2019,C32,Cipher Metrics,1.630807385,1.19998961,1.706522485,0.07733293,59.09696347,1.485671783,1.289501571,0.64889,145,5.4,8.3,36.9,11023.25,-0.008522216,0.010657905,18.97999954,0.177419265,0.144126275,6.62,3.06,1.73,1.33,71.68019867,0.037824251,0.008800066
01-09-2019,C32,Cipher Metrics,1.423140752,1.110400876,1.123900339,0.051924475,53.85123455,1.376922609,0.993792804,0.64889,145.8,5.4,8.3,37.9,11474.4502,0.040931685,0.016734799,16.23999977,-0.144362478,0.063322702,6.81,3.06,1.73,1.33,70.498703,-0.016307811,0.005530767
01-10-2019,C32,Cipher Metrics,1.42240285,1.290048306,1.41423936,0.035722424,61.8233892,1.267785407,1.094822922,0.17606,147.2,5.15,7.8,37.6,11877.4502,0.035121508,0.008198919,13.22000027,-0.185960563,0.074279932,6.54,3.06,1.73,1.33,70.98999786,0.007137694,0.004179832
01-11-2019,C32,Cipher Metrics,1.738920142,1.072803205,0.77597478,0.057132103,56.22272245,1.669218022,1.058149338,0.17606,148.6,5.15,7.8,37.9,12056.0498,0.015036865,0.005306193,12.61999989,-0.045385807,0.042922697,6.63,3.06,1.73,1.33,71.54740143,0.007939968,0.00342631
01-12-2019,C32,Cipher Metrics,1.374969046,1.215170888,1.201736124,0.064654443,61.58873379,1.247977116,1.346898328,0.17606,150.4,5.15,7.8,38.6,12168.4502,0.009323152,0.005609894,13.77999973,0.09191758,0.074516803,6.85,3.06,1.73,1.33,71.31099701,-0.00320342,0.003175833
01-01-2020,C32,Cipher Metrics,1.249438112,1.156634765,1.061544284,0.004321375,60.64369188,1.217430091,0.748325925,0.20253,150.2,5.15,9.1,38.4,11962.09961,-0.016957836,0.007612776,18.84000015,0.367198876,0.091330425,6.82,2.26,0.92,1.34,71.63999939,0.004753015,0.003683745
01-02-2020,C32,Cipher Metrics,1.406273229,1.257000972,1.677068289,0.070277539,61.68430675,1.396489354,1.517581815,0.20253,149.1,5.15,9.1,39.1,11201.75,-0.063563223,0.0132662,40.11000061,1.128980907,0.15177014,6.66,2.26,0.92,1.34,71.93000031,0.004113199,0.00277134
01-03-2020,C32,Cipher Metrics,1.71528271,1.077168693,1.422921927,0.054208049,65.78195869,1.524058167,1.046548777,0.20253,148.6,4.4,9.1,40.6,8597.75,-0.232463678,0.049611949,53.54000092,0.334829222,0.179429838,6.7,2.26,0.92,1.34,75.40000153,0.048294188,0.010352816
01-04-2020,C32,Cipher Metrics,1.513322691,1.194428098,0.877204553,0.062019745,62.06494873,1.318920508,1.210741825,-22.78057,151.4,4.4,20.8,41.7,9859.900391,0.14680008,0.029800599,34.15000153,-0.362159116,0.07283236,6.77,2.26,0.92,1.34,75.25849915,-0.000636659,0.010907342
01-05-2020,C32,Cipher Metrics,1.67327561,1.108105391,1.659890577,0.082546831,58.66553432,1.710806948,1.578512017,-22.78057,150.9,4,20.8,42.3,9580.299805,-0.028357344,0.020790358,27.51000023,-0.19443634,0.074052499,5.92,2.26,0.92,1.34,75.95999908,0.009498393,0.004674001
01-06-2020,C32,Cipher Metrics,1.585514146,1.128139084,1.175759403,0.041525301,57.1696317,1.398262714,0.718518708,-22.78057,151.8,4,20.8,43.3,10302.09961,0.075342089,0.012477342,30.43000031,0.106143223,0.118737011,5.86,2.26,0.92,1.34,75.69999695,-0.003200841,0.004656646
01-07-2020,C32,Cipher Metrics,1.592537027,1.184354105,1.628443661,0.045957251,59.84682424,1.70925341,1.436108595,22.57279,153.9,4,13.2,43.8,11073.4502,0.074873144,0.0094788,24.45999908,-0.196188011,0.06119635,5.81,2.26,0.92,1.34,74.98999786,-0.009269941,0.003708923
01-08-2020,C32,Cipher Metrics,1.740402923,1.308952571,1.561120843,0.071241311,54.07123623,1.275904228,1.299121047,22.57279,154.7,4,13.2,43.6,11387.5,0.02836061,0.009460909,26.40999985,0.079722029,0.050201824,6.01,2.26,0.92,1.34,73.12830353,-0.025001979,0.003492696
01-09-2020,C32,Cipher Metrics,2.041277881,0.968227575,1.689463793,0.06146593,67.75985843,1.774487466,1.268154692,22.57279,156.4,4,13.2,44.2,11247.5498,-0.012289809,0.011929586,26.37000084,-0.00151454,0.075654406,6.02,2.26,0.92,1.34,73.84500122,0.009848179,0.002980551
01-10-2020,C32,Cipher Metrics,1.644636401,1.109763323,1.194096832,0.057366316,54.45685159,1.584018886,1.266030654,6.78155,158.4,4,10.3,43.8,11642.40039,0.035105476,0.009615706,38.02000046,0.441789884,0.066793745,5.94,2.26,0.92,1.34,74.26399994,0.005827533,0.004013574
01-11-2020,C32,Cipher Metrics,1.898076514,1.292990236,1.391639089,0.031508804,69.07358053,1.735188279,1.588060253,6.78155,158.9,4,10.3,44.4,12968.9502,0.113941263,0.008986123,20.56999969,-0.458968978,0.055378541,5.9,2.26,0.92,1.34,73.94090271,-0.004266277,0.003056497
01-12-2020,C32,Cipher Metrics,1.458847583,1.361299166,1.497881776,0.056727497,54.19321044,1.35181634,1.21987277,6.78155,157.3,4,10.3,45.9,13981.75,0.078094201,0.008887575,22.75,0.105979598,0.053426702,5.89,2.26,0.92,1.34,73.13400269,-0.010870936,0.003002226
01-01-2021,C32,Cipher Metrics,1.589481397,0.976648049,1.394971263,0.044497451,61.25046693,1.391347353,1.007792221,1.36061,156.3,4,9.3,46.1,13634.59961,-0.024828823,0.010243767,33.09000015,0.454505501,0.165150549,5.94,2.65,1.43,1.22,72.938797,-0.002641691,0.001755576
01-02-2021,C32,Cipher Metrics,1.410315092,1.148557994,1.478287401,0.020676911,60.67888327,1.207022995,1.357146742,1.36061,156.6,4,9.3,47.6,14529.15039,0.065608878,0.017061061,27.95000076,-0.155333919,0.10436721,6.19,2.65,1.43,1.22,73.15090179,0.002989392,0.003005004
01-03-2021,C32,Cipher Metrics,1.571219529,1.315010774,1.651430252,0.06419295,64.75103335,1.101143657,1.491693679,1.36061,156.8,4,9.3,49.4,14690.7002,0.011119012,0.0125492,19.39999962,-0.305903432,0.075716979,6.35,2.65,1.43,1.22,73.44529724,0.004186392,0.003929076
01-04-2021,C32,Cipher Metrics,1.742456969,1.115604326,1.659634068,0.065829364,58.49051874,1.429701334,1.198795698,-7.22409,157.8,4.4,12.6,48.5,14631.09961,-0.004057028,0.01319929,18.61000061,-0.040721599,0.048262261,6.28,2.65,1.43,1.22,74.10579681,0.009135584,0.004157937
01-05-2021,C32,Cipher Metrics,1.4688049,1.094949071,1.549958349,0.049199254,65.51793572,1.483166859,1.314029088,-7.22409,160.4,4.4,12.6,48.8,15582.7998,0.065046389,0.008260693,16.76000023,-0.099408937,0.107730437,6.23,2.65,1.43,1.22,72.39350128,-0.023318082,0.002147807
01-06-2021,C32,Cipher Metrics,2.022797761,1.132910478,1.511795649,0.053381615,63.16545783,1.685516182,1.36968098,-7.22409,161.3,4.9,12.6,49.4,15721.5,0.008900852,0.004368932,15.82999992,-0.055489278,0.065523997,6.27,2.65,1.43,1.22,74.28759766,0.025899689,0.002333701
01-07-2021,C32,Cipher Metrics,1.394568743,1.254087765,1.402135807,0.079906674,46.67033906,1.417336353,1.253261759,9.46799,162.5,4.9,9.8,49.6,15763.0498,0.002642865,0.005680591,18.23999977,0.152242568,0.090061121,6.21,2.65,1.43,1.22,74.2519989,-0.000402301,0.002708518
01-08-2021,C32,Cipher Metrics,1.21746544,1.23929313,0.9567867,0.057956223,52.22590284,1.199489616,1.279784762,9.46799,162.9,5.4,9.8,49.8,17132.19922,0.086858154,0.005729494,16.47999954,-0.096491242,0.080116563,6.28,2.65,1.43,1.22,73.41120148,-0.011301939,0.002813576
01-09-2021,C32,Cipher Metrics,1.548575457,1.293481522,1.688344221,0.066235615,68.85701873,1.610693997,1.30945161,9.46799,163.2,5.9,9.8,49.5,17618.15039,0.028364786,0.006054989,23.13999939,0.404126216,0.09913179,6.19,2.65,1.43,1.22,74.3219986,0.012400074,0.002510181
01-10-2021,C32,Cipher Metrics,1.408429774,1.078490135,1.45369042,0.078760927,63.08685736,1.132136067,1.264876972,1.92112,165.5,5.9,8.7,49.7,17671.65039,0.003036641,0.008230252,16.26000023,-0.297320628,0.050673358,6.36,2.65,1.43,1.22,74.79720306,0.006456311,0.002861949
01-11-2021,C32,Cipher Metrics,1.367770512,1.295241091,1.716870746,0.053223649,60.91370902,1.239174333,1.248160587,1.92112,166.7,5.9,8.7,52.1,16983.19922,-0.038957944,0.010142793,27.19000053,0.672201731,0.137400465,6.35,2.65,1.43,1.22,75.05490112,0.003508691,0.002565332
01-12-2021,C32,Cipher Metrics,1.611384955,1.386702402,1.466655036,0.090480385,61.40444307,1.420177671,1.501811386,1.92112,166.2,6.25,8.7,51,17354.05078,0.021836378,0.01067481,17.21999931,-0.366678964,0.092532749,6.44,2.65,1.43,1.22,74.43119812,-0.008272801,0.002528396
01-01-2022,C32,Cipher Metrics,1.668406761,1.195363521,1.399159889,0.080465207,62.3015058,1.664849679,1.24286753,0.55495,165.7,6.25,8.2,51.2,17339.84961,-0.00081832,0.010618478,24.82999992,0.441928044,0.085138737,6.64,4.43,3.53,0.9,75.03900146,0.008201556,0.002593165
01-02-2022,C32,Cipher Metrics,1.708991175,1.126204559,1.953183885,0.062403559,69.11850622,1.666399075,1.568998112,0.55495,166.1,6.5,8.2,52.3,16793.90039,-0.031485234,0.017807346,30.14999962,0.214256936,0.092316826,6.75,4.43,3.53,0.9,75.06800079,0.000580828,0.004529114
01-03-2022,C32,Cipher Metrics,0.978064447,1.184209722,1.401465629,0.073030753,51.92920997,0.891374843,1.151960955,0.55495,167.7,6.5,8.2,52.9,17464.75,0.039946028,0.012457722,20.55999947,-0.318076294,0.063051342,6.82,4.43,3.53,0.9,75.82779694,0.010313041,0.004674373
01-04-2022,C32,Cipher Metrics,1.592524709,1.162676068,1.831390016,0.067412641,76.80348912,1.359149469,1.422367662,0.87155,170.1,6.5,7.6,54.7,17102.55078,-0.020738872,0.011981927,33.40000153,0.624513735,0.102460715,7.11,4.43,3.53,0.9,76.58899689,0.010070746,0.002825949
01-05-2022,C32,Cipher Metrics,1.618099931,1.060174647,1.734334187,0.048786109,56.69315103,1.699752112,1.112262053,0.87155,171.7,6.5,7.6,55.1,16584.55078,-0.03028788,0.014565398,26.19000053,-0.215868283,0.090675768,7.39,4.43,3.53,0.9,77.52089691,0.01224842,0.003792884
01-06-2022,C32,Cipher Metrics,1.740402923,1.304359256,1.588359749,0.066445285,68.35792292,1.259649412,1.513866443,0.87155,172.6,6.5,7.6,54.6,15780.25,-0.048496989,0.010682585,28.70999908,0.096219874,0.071277263,7.53,4.43,3.53,0.9,78.89830017,0.017687044,0.002545152
01-07-2022,C32,Cipher Metrics,1.400948905,1.165188052,1.339458814,0.074070673,52.50372505,1.320962777,0.99517729,2.10714,173.4,6.5,7.2,55.2,17158.25,0.087324345,0.007756215,21.32999992,-0.257053271,0.042677836,7.4,4.43,3.53,0.9,79.57150269,0.008561394,0.002517246
01-08-2022,C32,Cipher Metrics,1.513522504,1.191780986,1.290879297,0.048250156,58.82527638,1.560219784,1.175911428,2.10714,174.3,6.5,7.2,54.7,17759.30078,0.035029842,0.008963629,25.87000084,0.212845801,0.063020935,7.27,4.43,3.53,0.9,79.68229675,0.001526157,0.003499847
01-09-2022,C32,Cipher Metrics,1.319356077,1.266175295,0.686274642,0.0775619,54.44285413,1.287023526,1.193430371,2.10714,175.3,6.5,7.2,54.3,17094.34961,-0.037442418,0.009618487,31.62000084,0.222265165,0.056358946,7.28,4.43,3.53,0.9,81.48059845,0.02246188,0.003567526
01-10-2022,C32,Cipher Metrics,1.625566336,1.27552837,1.400812277,0.072793058,58.33339153,1.185493183,0.930837751,1.45783,176.7,6.5,7.9,55.3,18012.19922,0.053693158,0.008938773,25.87999916,-0.181530725,0.033213475,7.46,4.43,3.53,0.9,82.23919678,0.009427712,0.003986396
01-11-2022,C32,Cipher Metrics,1.678842401,1.315366891,1.42507175,0.080000899,49.68443388,1.574738721,1.328481592,1.45783,176.5,6.5,7.9,55.4,18758.34961,0.041424725,0.006074589,20.57999992,-0.204791322,0.04202735,7.36,4.43,3.53,0.9,81.63089752,-0.007254998,0.003994627
01-12-2022,C32,Cipher Metrics,1.259832148,1.226419145,1.260735058,0.051861042,54.72999634,0.807927442,0.99153444,1.45783,175.7,6.5,7.9,55.7,18105.30078,-0.034813768,0.007113296,21.67000008,0.05296405,0.057496726,7.29,4.43,3.53,0.9,82.83509827,0.01473358,0.002841394
01-01-2023,C32,Cipher Metrics,1.633630976,1.106436765,1.415380024,0.036111035,59.16087819,1.159148357,1.402003494,2.55922,176.5,6.5,7.7,56.4,17662.15039,-0.024476279,0.007427113,19.39999962,-0.104753136,0.046730825,7.39,4.74,4.22,0.52,81.57990265,-0.015168788,0.003004665
01-02-2023,C32,Cipher Metrics,1.863475481,1.148672306,1.610078842,0.041715707,60.18812219,1.85234142,1.229579688,2.55922,176.8,6.5,7.7,57.9,17303.94922,-0.020280723,0.006329952,20.70000076,0.06701037,0.058990091,7.33,4.74,4.22,0.52,82.65200043,0.013117107,0.002446221
01-03-2023,C32,Cipher Metrics,1.293789692,1.286638797,0.963157516,0.067651844,53.77539585,1.271758874,0.944112832,2.55922,177.2,6.5,7.7,57.8,17359.75,0.003224743,0.008509908,18.70000076,-0.096618354,0.076792441,7.36,4.74,4.22,0.52,82.10050201,-0.006611399,0.00273817
01-04-2023,C32,Cipher Metrics,1.595876544,1.183394129,1.095252671,0.046694424,57.68164673,1.528671944,1.416404453,2.92995,178.1,6.5,7.5,59,18065,0.040625585,0.004146716,15.77999973,-0.156149781,0.045911656,7.18,4.74,4.22,0.52,81.76509857,-0.004061191,0.001836024
01-05-2023,C32,Cipher Metrics,1.507534718,1.131954184,1.317760519,0.026647384,65.63574654,1.49431744,1.551117292,2.92995,179.1,6.5,7.5,59,18534.40039,0.025983968,0.005531457,17.94000053,0.136882182,0.06037725,7.01,4.74,4.22,0.52,82.68389893,0.011204316,0.00157288
01-06-2023,C32,Cipher Metrics,0.890120794,1.225290419,1.57968593,0.071102178,59.89683925,0.908037178,1.453746015,2.92995,181,6.5,7.5,61,19189.05078,0.035320829,0.00496,13.59000015,-0.24247493,0.049387763,7.05,4.74,4.22,0.52,82.07540131,-0.007363229,0.001448549
01-07-2023,C32,Cipher Metrics,1.129275202,1.386702402,1.554653102,0.062399156,59.14720405,0.909079568,0.969433435,2.05518,186.3,6.5,7,58.9,19753.80078,0.029430846,0.005398095,13.63000011,0.002943338,0.045958495,7.11,4.74,4.22,0.52,82.25279999,0.002215091,0.00236546
01-08-2023,C32,Cipher Metrics,1.443994497,1.217176076,1.642136998,0.052636414,62.69375138,1.302483362,0.940271977,2.05518,186.2,6.5,7,58.3,19253.80078,-0.025311585,0.004419414,13.56999969,-0.004402085,0.060683801,7.18,4.74,4.22,0.52,82.70040131,0.005481056,0.00220252
01-09-2023,C32,Cipher Metrics,2.000642361,1.289265974,1.238100092,0.072853284,54.55818529,1.95971306,1.059793528,2.05518,184.1,6.5,7,58.1,19638.30078,0.019970083,0.005752863,17.52000046,0.291083335,0.059071077,7.17,4.74,4.22,0.52,83.19300079,0.005968459,0.001699358
01-10-2023,C32,Cipher Metrics,1.606608167,1.218896989,1.55181643,0.062289635,60.2657677,1.51170467,0.732619615,1.81234,185.3,6.5,6.7,58.7,19079.59961,-0.028449568,0.006953277,18.13999939,0.035388066,0.072566599,7.35,4.74,4.22,0.52,83.29650116,0.001272979,0.00167998
01-11-2023,C32,Cipher Metrics,1.622565692,1.322859135,1.545847292,0.029555656,60.91919553,1.356232653,1.42589784,1.81234,186.3,6.5,6.7,59.8,20133.15039,0.055218705,0.004525256,12.92000008,-0.287761824,0.035741394,7.27,4.74,4.22,0.52,83.33029938,0.000950019,0.007199696
01-12-2023,C32,Cipher Metrics,1.421783934,1.179582523,1.16519322,0.067636308,49.17582048,1.323325843,1.50423366,1.81234,185.7,6.5,6.7,61.2,21731.40039,0.079383999,0.007305171,12.44999981,-0.036377729,0.033473573,7.22,4.74,4.22,0.52,82.30200195,-0.012332549,0.002830011
01-01-2024,C32,Cipher Metrics,1.392154286,1.102278029,1.819592585,0.072569865,61.25184724,1.110261609,1.469855829,1.39343,185.5,6.5,6.3,61,21725.69922,-0.000262347,0.009753956,14.35000038,0.15261049,0.045922375,7.2,5.14,4.37,0.77,83.10970306,0.009846091,0.002670721
01-02-2024,C32,Cipher Metrics,1.731762364,1.198476047,1.933763225,0.026112968,67.26712401,1.521455314,1.613709834,1.39343,185.8,6.5,6.3,61.6,21982.80078,0.011833983,0.005698063,13.39999962,-0.066202142,0.052873473,7.09,5.14,4.37,0.77,82.91190338,-0.002374415,0.00090924
01-03-2024,C32,Cipher Metrics,1.387584818,1.094897192,1.306083015,0.011832554,59.0914973,1.345522761,1.216409283,1.39343,185.8,6.5,6.3,61.9,22326.90039,0.015653129,0.00757523,13.01000023,-0.029104433,0.03613526,7.07,5.14,4.37,0.77,83.39299774,0.005805926,0.001394591
01-04-2024,C32,Cipher Metrics,1.381763522,1.16702988,1.200886273,0.096213535,57.14412935,1.073863957,1.085543841,1.26244,186.7,6.5,6.2,63.4,22604.84961,0.012449073,0.006263695,15.64999962,0.20292078,0.068365423,7.15,5.14,4.37,0.77,83.45110321,0.000715174,0.00133268
01-05-2024,C32,Cipher Metrics,1.527064575,1.098103642,1.224238287,0.046616512,56.75621796,1.289634887,1.164274223,1.26244,187.7,6.5,6.2,64.1,22530.69922,-0.003280287,0.006831935,12.92000008,-0.17444087,0.053586169,7.05,5.14,4.37,0.77,83.32089996,-0.00154921,0.001052357
01-06-2024,C32,Cipher Metrics,1.669016682,1.387486261,0.591930347,0.050492044,51.62488658,1.2880175,0.834621297,1.26244,190.2,6.5,6.2,65.1,24010.59961,0.065683731,0.01853947,12.43999958,-0.037151741,0.035535776,7.02,5.14,4.37,0.77,83.45089722,0.0016042,0.002181514
01-07-2024,C32,Cipher Metrics,1.351569647,1.231411538,1.764093472,0.059155875,64.248136,1.198677529,1.209306145,1.54638,193,6.5,5.8,63.3,24951.15039,0.039172315,0.00548506,16.36000061,0.315112634,0.071242916,7.01,5.14,4.37,0.77,83.73899841,0.003449731,0.000528663
01-08-2024,C32,Cipher Metrics,1.420749834,1.349739269,1.299399656,0.06623608,66.00177105,1.320455931,1.340482505,1.54638,193,6.5,5.8,63.1,25235.90039,0.011412299,0.009096944,15,-0.083129619,0.183044384,6.91,5.14,4.37,0.77,83.89510345,0.001872843,0.000991533
01-09-2024,C32,Cipher Metrics,1.69508043,1.199982788,1.673356284,0.052634009,65.76483044,1.407443184,1.39790697,1.54638,194.2,6.5,5.8,63.3,25810.84961,0.022782988,0.007314974,16.72999954,0.115333303,0.106478356,6.83,5.14,4.37,0.77,83.71640015,-0.002127197,0.000710362
01-10-2024,C32,Cipher Metrics,1.475820164,1.363981869,1.725946804,0.053943886,66.73629804,1.353472371,1.659752729,1.88547,196.8,6.5,5.7,64,24205.34961,-0.062202524,0.007056678,23.15999985,0.384339539,0.069130957,6.79,5.14,4.37,0.77,84.0891037,0.004449043,0.000769989
